time,Q_total,dp_series,eva1.Qb_flow,eva1.T,eva1.U,eva1.level,eva1.m,eva1.p,eva2.Qb_flow,eva2.T,eva2.U,eva2.level,eva2.m,eva2.p,liquidFraction1,liquidFraction2,m_feed,m_out,m_series,massChange1,massChange2,r_energy1,r_energy2,r_energyTotal,r_mass1,r_mass2,r_massTotal,r_seriesEnergy,r_seriesMass
936,1800,100.6812373598357,1000,285.0267306885387,1243620.40607533,0.04985399061480455,24.91394350225241,1391.459044345268,800,283.8940568587762,1114776.496023238,0.04938454737087689,24.68226840132655,1290.777806985433,0.4985399061480454,0.4938454737087689,0.0002,0.0007262224558834604,0.0004027249494393427,-0.07270476817923566,-0.3073341990372178,-5.820766091346741e-11,1.051375875249505e-09,9.822542779147625e-10,-1.096345236817342e-14,1.176836406102666e-14,9.436895709313831e-16,0,0
938.4,1800,100.6813056850326,1000,285.0267319653923,1243596.277262917,0.04985301701103803,24.913456962045,1391.459161628714,800,283.8940574282041,1114741.525457294,0.04938299392481877,24.68149200716905,1290.777855943682,0.4985301701103803,0.4938299392481877,0.0002,0.0007262228475494539,0.0004027252227401304,-0.07319130838665089,-0.3081105931947228,-5.820766091346741e-11,8.36735125631094e-10,7.639755494892597e-10,-1.072752997544058e-14,3.05311331771918e-15,-7.605027718682322e-15,0,0
940.8,1800,100.6813731717164,1000,285.0267332268471,1243572.146803593,0.04985204340588086,24.91297042118562,1391.459277497738,800,283.8940579909337,1114706.554181226,0.04938144047816326,24.68071561272912,1290.777904326022,0.4985204340588085,0.4938144047816326,0.0002,0.0007262232346081764,0.0004027254926868654,-0.07367784924602461,-0.3088869876346543,2.000888343900442e-10,7.203198038041592e-10,9.167706593871117e-10,-1.086630785351872e-14,6.328271240363392e-15,-4.496403249731884e-15,0,0
943.2,1800,100.6814398316012,1000,285.0267344730938,1243548.014717787,0.04985106979935029,24.91248387968238,1391.459391969835,800,283.894058547032,1114671.582202115,0.04937988703091633,24.67993921800956,1290.777952138234,0.4985106979935029,0.4937988703091633,0.0002,0.0007262236171058702,0.0004027257593264048,-0.07416439074926728,-0.3096633823542092,8.913048077374697e-11,9.058567229658365e-10,9.822542779147625e-10,-9.200973316580985e-15,6.439293542825908e-15,-2.775557561562891e-15,0,0
945.6,1800,100.6815056757769,1000,285.0267357043184,1243523.881025419,0.04985009619146317,24.91199733754315,1391.459505062149,800,283.89405909657,1114636.60952751,0.04937833358308431,24.67916282301339,1290.777999386372,0.4985009619146317,0.4937833358308431,0.0002,0.0007262239950909734,0.0004027260227031074,-0.074650932888499,-0.310439777350382,1.255102688446641e-10,9.094947017729282e-10,1.025910023599863e-09,-1.199040866595169e-14,5.273559366969494e-15,-6.661338147750939e-15,0,0
948,1800,100.6815707149922,1000,285.0267369207047,1243499.745746158,0.04984912258223607,24.91151079477572,1391.459616791494,800,283.8940596396176,1114601.636164907,0.04937678013467352,24.67838642774359,1290.778046076502,0.4984912258223607,0.4937678013467352,0.0002,0.0007262243686120145,0.0004027262828599687,-0.0751374756559251,-0.3112161726201848,2.055458026006818e-10,5.20230969414115e-10,4.874891601502895e-10,-1.049160758270773e-14,7.549516567451064e-15,-2.942091015256665e-15,0,0
950.4,1800,100.6816349598391,1000,285.0267381224336,1243475.608899424,0.04984814897168541,24.91102425138778,1391.459727174516,800,283.8940601762457,1114566.662121748,0.04937522668569019,24.67761003220311,1290.778092214677,0.4984814897168541,0.4937522668569019,0.0002,0.0007262247377174153,0.0004027265398393565,-0.07562401904386462,-0.3119925681606652,7.275957614183426e-11,4.365574568510056e-10,2.619344741106033e-10,-1.226796442210798e-14,5.218048215738236e-15,-6.883382752675971e-15,0,0
952.8,1800,100.6816984205627,1000,285.0267393096834,1243451.470504258,0.0498471753598273,24.91053770738688,1391.459836227589,800,283.894060706525,1114531.687405659,0.0493736732361408,24.67683363639499,1290.778137807026,0.498471753598273,0.493736732361408,0.0002,0.0007262251024562101,0.0004027267936822509,-0.0761105630447716,-0.3127689639687823,-1.709850039333105e-10,9.349605534225702e-10,5.093170329928398e-10,-9.131584377541913e-15,6.050715484207103e-15,-2.997602166487923e-15,0,0
955.2,1800,100.681761107053,1000,285.026740482629,1243427.330579413,0.04984620174667748,24.91005116278042,1391.459943966779,800,283.8940612305278,1114496.712024293,0.04937211978603172,24.67605724032228,1290.778182859726,0.4984620174667748,0.4937211978603172,0.0002,0.0007262254628778063,0.0004027270444282121,-0.07659710765123151,-0.3135453600414948,1.01863406598568e-10,1.029548002406955e-09,8.949427865445614e-10,-9.58955137519979e-15,5.773159728050814e-15,-3.719247132494274e-15,0,0
957.6,1800,100.6818230295751,1000,285.0267416414451,1243403.18914366,0.0498452281322519,24.90956461757584,1391.460050408156,800,283.8940617483216,1114461.735984784,0.04937056633536902,24.67528084398781,1290.778227378581,0.498452281322519,0.4937056633536902,0.0002,0.0007262258190286466,0.0004027272921183003,-0.07708365285581209,-0.3143217563759606,-4.18367562815547e-11,4.583853296935558e-10,4.074536263942719e-10,-1.293409823688307e-14,8.382183835919932e-15,-4.440892098500626e-15,0,0
960,1800,100.6818841980958,1000,285.0267427863043,1243379.046215419,0.04984425451656609,24.90907807178043,1391.460155567532,800,283.8940622599744,1114426.759294417,0.04936901288415877,24.67450444739448,1290.778271369436,0.4984425451656608,0.4936901288415877,0.0002,0.0007262261709554914,0.000402727536792383,-0.07757019865121606,-0.3150981529692949,3.092281986027956e-11,5.638867150992155e-10,8.221832104027271e-10,-1.364186541508161e-14,8.881784197001252e-16,-1.271205363195804e-14,0,0
962.4,1800,100.6819446223201,1000,285.0267439173766,1243354.901812885,0.04984328089963536,24.90859152540141,1391.460259460518,800,283.8940627655546,1114391.781960401,0.04936745943240708,24.67372805054517,1290.778314838198,0.4984328089963536,0.4936745943240707,0.0002,0.00072622651870558,0.0004027277784892803,-0.07805674503024207,-0.3158745498186057,-5.456968210637569e-12,6.766640581190586e-10,6.621121428906918e-10,-1.354472090042691e-14,6.827871601444713e-15,-6.716849298982197e-15,0,0
964.8,1800,100.6820043119972,1000,285.0267450348297,1243330.755954037,0.04984230728147494,24.90810497844587,1391.460362102561,800,283.8940632651286,1114356.803989864,0.04936590598011991,24.67295165344269,1290.778357790564,0.4984230728147494,0.4936590598011991,0.0002,0.0007262268623245108,0.0004027280172479886,-0.07854329198577403,-0.3166509469210794,8.549250196665525e-11,4.401954356580973e-10,2.764863893389702e-10,-1.35308431126191e-14,4.329869796038111e-15,-9.214851104388799e-15,0,0
967.2,1800,100.6820632760116,1000,285.0267461388271,1243306.608656393,0.04984133366209964,24.90761843092077,1391.460463508644,800,283.8940637587675,1114321.825390315,0.04936435252730362,24.67217525609005,1290.778400232633,0.4984133366209964,0.4936435252730362,0.0002,0.0007262272018610602,0.0004027282531040464,-0.0790298395108735,-0.317427344273721,8.913048077374697e-11,8.440110832452774e-10,9.167706593871117e-10,-1.03667074924374e-14,2.109423746787797e-15,-8.271161533457416e-15,0,0
969.6,1800,100.6821215229604,1000,285.0267472295293,1243282.459937161,0.04984036004152394,24.90713188283291,1391.460563693522,800,283.8940642465426,1114286.846169368,0.0493627990739646,24.67139885849027,1290.778442170561,0.4984036004152393,0.493627990739646,0.0002,0.0007262275373644897,0.0004027284860918416,-0.07951638759873703,-0.3182037418735,3.874447429552674e-10,6.948539521545172e-10,1.069565769284964e-09,-1.212918654402984e-14,1.665334536937735e-15,-1.038058528024521e-14,0,0
972,1800,100.6821790624488,1000,285.0267483070996,1243258.309813781,0.0498393864197626,24.9066453341892,1391.460662672202,800,283.8940647285169,1114251.86633372,0.04936124562010847,24.67062246064602,1290.778483609753,0.498393864197626,0.4936124562010847,0.0002,0.0007262278688780279,0.000402728716249795,-0.08000293624245103,-0.3189801397177554,7.09405867382884e-11,4.256435204297304e-10,4.874891601502895e-10,-1.014466288751237e-14,1.665334536937735e-16,-9.992007221626409e-15,0,0
974.4,1800,100.6822359032999,1000,285.026749371696,1243234.158303264,0.04983841279682996,24.90615878499635,1391.460760459209,800,283.8940652047572,1114216.885890413,0.04935969216574118,24.66984606256009,1290.778524555909,0.4983841279682996,0.4935969216574118,0.0002,0.0007262281964472713,0.0004027289436131996,-0.08048948543529377,-0.3197565378036771,-5.275069270282984e-11,7.239577826112509e-10,6.548361852765083e-10,-1.609823385706477e-14,6.38378239159465e-15,-9.603429163007604e-15,0,0
976.8,1800,100.6822920542963,1000,285.0267504234762,1243210.005422406,0.04983743917274024,24.90567223526105,1391.460857068983,800,283.8940656753284,1114181.904846424,0.04935813871086855,24.66906966423526,1290.778565014687,0.4983743917274024,0.4935813871086854,0.0002,0.0007262285201174964,0.0004027291682171854,-0.08097603517059682,-0.3205329361285081,1.2732925824821e-11,7.166818249970675e-10,7.203198038041592e-10,-1.089406342913435e-14,1.998401444325282e-15,-8.881784197001252e-15,0,0
979.2,1800,100.6823475240847,1000,285.0267514625948,1243185.851187797,0.0498364655475074,24.90518568498984,1391.460952515754,800,283.8940661402961,1114146.923208663,0.04935658525549644,24.66829326567428,1290.778604991669,0.498364655475074,0.4935658525549644,0.0002,0.0007262288399333556,0.0004027293900963386,-0.08146258544180895,-0.321309334689488,4.729372449219227e-10,8.11269273981452e-10,1.266016624867916e-09,-1.04638520070921e-14,-9.992007221626409e-16,-1.137978600240785e-14,0,0
981.6,1800,100.6824023211916,1000,285.0267524892049,1243161.695615821,0.04983549192114534,24.90469913418921,1391.46104681358,800,283.8940665997242,1114111.940983966,0.04935503179963063,24.66751686687988,1290.778644492388,0.4983549192114534,0.4935503179963062,0.0002,0.0007262291559391032,0.0004027296092847664,-0.08194913624243938,-0.3220857334838918,2.364686224609613e-11,5.456968210637569e-10,7.8580342233181e-10,-1.079691891447965e-14,2.275957200481571e-15,-8.43769498715119e-15,0,0
984,1800,100.6824564540241,1000,285.0267535034578,1243137.538722668,0.04983451829366763,24.90421258286556,1391.461139976354,800,283.8940670536768,1114076.958179099,0.04935347834327672,24.66674046785473,1290.77868352233,0.4983451829366763,0.4935347834327672,0.0002,0.0007262294681786424,0.0004027298258160963,-0.08243568756608255,-0.3228621325090373,1.346052158623934e-10,6.83940015733242e-10,8.076312951743603e-10,-1.444677710793485e-14,4.163336342344337e-15,-1.02695629777827e-14,0,0
986.4,1800,100.682509930888,1000,285.0267545055026,1243113.38052433,0.04983354466508787,24.90372603102525,1391.46123201777,800,283.8940675022167,1114041.974800747,0.04935192488644038,24.6659640686015,1290.778722086882,0.4983354466508787,0.4935192488644038,0.0002,0.0007262297766950524,0.0004027300397235522,-0.08292223940639687,-0.323638531762267,5.638867150992155e-11,6.693881005048752e-10,4.802132025361061e-10,-1.117161918529064e-14,2.498001805406602e-15,-8.604228440844963e-15,0,0
988.8,1800,100.6825627600228,1000,285.0267554954868,1243089.221036612,0.04983257103541938,24.90323947867451,1391.461322951402,800,283.8940679454057,1114006.990855513,0.04935037142912723,24.66518766912283,1290.778760191379,0.4983257103541938,0.4935037142912723,0.0002,0.0007262300815310336,0.0004027302510400913,-0.08340879175713667,-0.3244149312409448,1.891748979687691e-10,4.511093720793724e-10,8.585629984736443e-10,-1.150468609267818e-14,6.38378239159465e-15,-4.996003610813204e-15,0,0
991.2,1800,100.6826149494568,1000,285.0267564735564,1243065.060275132,0.04983159740467534,24.90275292581953,1391.461412790611,800,283.8940683833059,1113972.006349919,0.04934881797134264,24.66441126942128,1290.778797841155,0.4983159740467534,0.4934881797134264,0.0002,0.0007262303827292362,0.0004027304597978273,-0.08389534461211312,-0.3251913309424914,3.274180926382542e-10,7.130438461899757e-10,1.266016624867916e-09,-9.728329253277934e-15,1.77635683940025e-15,-7.882583474838611e-15,0,0
993.6,1800,100.6826665073258,1000,285.0267574398553,1243040.898255329,0.04983062377286878,24.90226637246643,1391.461501548687,800,283.894068815977,1113937.021290397,0.04934726451309211,24.66363486949944,1290.778835041361,0.4983062377286878,0.493472645130921,0.0002,0.0007262306803308875,0.0004027306660293034,-0.08438189796521911,-0.3259677308643312,2.582964953035116e-10,7.676135282963514e-10,7.8580342233181e-10,-1.038058528024521e-14,5.440092820663267e-15,-4.884981308350689e-15,0,0
996,1800,100.6827174412599,1000,285.0267583945255,1243016.734992325,0.04982965014001242,24.90177981862119,1391.461589238601,800,283.8940692434815,1113902.035683555,0.04934571105438115,24.66285846935992,1290.778871797341,0.4982965014001242,0.4934571105438114,0.0002,0.0007262309743787282,0.0004027308697650396,-0.08486845181046121,-0.3267441310038492,-1.364242052659392e-10,8.258211892098188e-10,9.094947017729282e-10,-6.744604874597826e-15,3.774758283725532e-15,-2.886579864025407e-15,0,0
998.4,1800,100.6827677587569,1000,285.0267593377061,1242992.570501073,0.04982867650611899,24.90129326428972,1391.461675873162,800,283.8940696658809,1113867.049535909,0.04934415759521528,24.66208206900532,1290.778908114405,0.4982867650611899,0.4934415759521528,0.0002,0.0007262312649152372,0.0004027310710350275,-0.08535500614193126,-0.3275205313584486,-4.911271389573812e-11,8.87666828930378e-10,8.294591680169106e-10,-9.423017921506016e-15,2.55351295663786e-15,-6.827871601444713e-15,0,0
1000.8,1800,100.6828174679347,1000,285.0267602695375,1242968.404796607,0.04982770287120112,24.90080670947798,1391.461761465261,800,283.894070083231,1113832.062853398,0.04934260413559945,24.661305668438,1290.778943997326,0.4982770287120112,0.4934260413559945,0.0002,0.0007262315519786098,0.0004027312698717387,-0.08584156095367135,-0.3282969319257667,1.455191522836685e-11,9.531504474580288e-10,1.193257048726082e-09,-1.260103132949553e-14,1.831867990631508e-15,-1.06581410364015e-14,0,0
1003.2,1800,100.6828665764554,1000,285.0267611901574,1242944.237893655,0.04982672923527125,24.9003201541918,1391.461846027546,800,283.8940704955895,1113797.07564214,0.04934105067553886,24.6605292676604,1290.778979451091,0.4982672923527125,0.4934105067553886,0.0002,0.0007262318356087253,0.0004027314663058214,-0.08632811623984793,-0.3290733327033664,2.364686224609613e-10,6.439222488552332e-10,8.731149137020111e-10,-1.230959778553142e-14,4.940492459581947e-15,-7.271960811294775e-15,0,0
1005.6,1800,100.682915091958,1000,285.0267620997015,1242920.069806779,0.04982575559834171,24.89983359843695,1391.461929572488,800,283.8940709030125,1113762.087908159,0.04933949721503855,24.65975286667491,1290.77901448053,0.4982575559834171,0.4933949721503855,0.0002,0.0007262321158442391,0.0004027316603678318,-0.08681467199469495,-0.3298497336888602,4.18367562815547e-11,9.1313268058002e-10,1.171429175883532e-09,-8.03523914072457e-15,3.108624468950438e-15,-4.884981308350689e-15,0,0
1008,1800,100.6829630220057,1000,285.0267629983049,1242895.900550386,0.04982478196042463,24.89934704221913,1391.462012112494,800,283.8940713055568,1113727.099657379,0.04933794375410351,24.65897646548389,1290.779049090489,0.4982478196042462,0.4933794375410351,0.0002,0.0007262323927239086,0.0004027318520880226,-0.0873012282125174,-0.3306261348798856,7.457856554538012e-11,8.440110832452774e-10,6.766640581190586e-10,-7.840950111415168e-15,2.164934898019055e-15,-5.551115123125783e-15,0,0
1010.4,1800,100.6830103741454,1000,285.0267638861007,1242871.73013873,0.04982380832153206,24.89886048554398,1391.462093659777,800,283.8940717032765,1113692.110895625,0.04933639029273863,24.65820006408964,1290.779083285632,0.4982380832153206,0.4933639029273863,0.0002,0.0007262326662850537,0.0004027320414965816,-0.08778778488767003,-0.3314025362741262,1.964508555829525e-10,6.693881005048752e-10,1.091393642127514e-09,-8.867906409193438e-15,1.998401444325282e-15,-6.716849298982197e-15,0,0
1012.8,1800,100.6830571557539,1000,285.0267647632197,1242847.558585914,0.04982283468167589,24.89837392841708,1391.462174226382,800,283.8940720962256,1113657.121628615,0.04933483683094875,24.65742366249447,1290.779117070628,0.4982283468167589,0.4933483683094875,0.0002,0.0007262329365650275,0.0004027322286230155,-0.08827434201457152,-0.3321789378693012,6.002665031701326e-11,6.766640581190586e-10,7.34871719032526e-10,-1.318389841742373e-14,8.160139230994901e-15,-4.940492459581947e-15,0,0
1015.2,1800,100.6831033743779,1000,285.0267656297935,1242823.385905898,0.04982186104086796,24.89788737084396,1391.462253824363,800,283.894072484457,1113622.131861962,0.04933328336873854,24.65664726070058,1290.779150449986,0.4982186104086795,0.4933328336873853,0.0002,0.0007262332035998843,0.0004027324134975115,-0.08876089958768318,-0.3329553396631937,-8.913048077374697e-11,9.822542779147625e-10,8.949427865445614e-10,-8.187894806610529e-15,4.884981308350689e-15,-3.219646771412954e-15,0,0
1017.6,1800,100.6831490373568,1000,285.0267664859508,1242799.212112501,0.04982088739911986,24.8974008128301,1391.462332465535,800,283.8940728680222,1113587.141601168,0.04933172990611268,24.65587085871017,1290.779183428178,0.4982088739911986,0.4933172990611268,0.0002,0.0007262334674254271,0.0004027325961494271,-0.08924745760155162,-0.3337317416536045,-5.456968210637569e-12,6.330083124339581e-10,6.111804395914078e-10,-1.108835245844375e-14,2.05391259555654e-15,-8.93729534823251e-15,0,0
1020,1800,100.6831941521118,1000,285.0267673318192,1242775.037219405,0.04981991375644321,24.8969142543809,1391.462410161654,800,283.8940732469721,1113552.150851625,0.04933017644307569,24.65509445652539,1290.779216009542,0.4981991375644321,0.4933017644307569,0.0002,0.000726233728076335,0.0004027327766084472,-0.08973401605074827,-0.3345081438383843,-3.819877747446299e-11,6.693881005048752e-10,8.512870408594608e-10,-9.978129433818594e-15,4.718447854656915e-15,-5.162537064506978e-15,0,0
1022.4,1800,100.6832387259881,1000,285.0267681675256,1242750.861240162,0.04981894011284944,24.89642769550174,1391.462486924355,800,283.8940736213566,1113517.159618606,0.049328622979632,24.65431805414833,1290.779248198367,0.4981894011284944,0.49328622979632,0.0002,0.0007262339855869358,0.0004027329549039523,-0.09022057492991209,-0.3352845462154441,1.309672370553017e-10,4.329194780439138e-10,5.529727786779404e-10,-8.326672684688674e-15,3.219646771412954e-15,-5.051514762044462e-15,0,0
1024.8,1800,100.6832827613644,1000,285.0267689931745,1242726.684186008,0.04981796646834801,24.89594113619705,1391.462562763255,800,283.8940739912595,1113482.167911015,0.04932706951578911,24.65354165158253,1290.77928000189,0.4981796646834801,0.4932706951578911,0.0002,0.0007262342400151228,0.0004027331310454574,-0.09070713423460219,-0.3360609487812383,-1.000444171950221e-10,8.258211892098188e-10,4.874891601502895e-10,-1.261490911730334e-14,7.327471962526033e-15,-5.273559366969494e-15,0,0
1027.2,1800,100.6833262609191,1000,285.0267698088709,1242702.506068189,0.04981699282294845,24.89545457647129,1391.462637687965,800,283.8940743567616,1113447.175737403,0.04932551605155418,24.65276524883139,1290.779311427046,0.4981699282294845,0.4932551605155417,0.0002,0.0007262344914163695,0.0004027333050436764,-0.09119369396035637,-0.3368373515323846,5.275069270282984e-11,7.930793799459934e-10,1.055013854056597e-09,-1.182387521225792e-14,1.165734175856414e-15,-1.060262988517024e-14,0,0
1029.6,1800,100.6833692365708,1000,285.0267706147569,1242678.326901876,0.04981601917666351,24.89496801633047,1391.462711711575,800,283.8940747178765,1113412.183099275,0.04932396258692851,24.65198884589551,1290.779342475005,0.4981601917666351,0.4932396258692851,0.0002,0.0007262347398000365,0.0004027334769462831,-0.09168025410117409,-0.3376137544682614,-4.001776687800884e-11,7.566995918750763e-10,7.130438461899757e-10,-1.260103132949553e-14,3.05311331771918e-15,-9.547918011776346e-15,0,0
1032,1800,100.6834116946586,1000,285.0267714109508,1242654.146699729,0.04981504552950394,24.89448145577961,1391.462784844912,800,283.8940750746566,1113377.190002117,0.04932240912191672,24.65121244277708,1290.779373150254,0.4981504552950394,0.4932240912191672,0.0002,0.0007262349852020306,0.0004027336467786345,-0.09216681465204246,-0.3383901575866943,1.891748979687691e-10,6.402842700481415e-10,1.047737896442413e-09,-1.272593141976586e-14,5.162537064506978e-15,-7.494005416219807e-15,0,0
1034.4,1800,100.6834536415899,1000,285.0267721975692,1242629.965474252,0.04981407188148029,24.89399489482364,1391.462857098734,800,283.8940754271523,1113342.196451355,0.04932085565652333,24.65043603947824,1290.779403457144,0.4981407188148028,0.4932085565652332,0.0002,0.0007262352276571546,0.0004027338145663598,-0.09265337560800901,-0.3391665608855305,-1.909938873723149e-10,7.457856554538012e-10,5.384208634495735e-10,-1.079691891447965e-14,2.442490654175344e-15,-8.382183835919932e-15,0,0
1036.8,1800,100.683495083568,1000,285.0267729747275,1242605.783237806,0.04981309823260301,24.89350833346746,1391.462928483602,800,283.8940757754144,1113307.202452356,0.0493193021907529,24.64965963600114,1290.779433400034,0.49813098232603,0.493193021907529,0.0002,0.0007262354672002711,0.000402733980334272,-0.09313993696418876,-0.3399429643626277,-2.692104317247868e-10,6.148184183984995e-10,5.675246939063072e-10,-1.404432126150823e-14,2.109423746787797e-15,-1.187938636348917e-14,0,0
1039.2,1800,100.683536026816,1000,285.0267737425402,1242581.600002601,0.04981212458288236,24.89302177171591,1391.462999010052,800,283.894076119493,1113272.208010428,0.04931774872460988,24.6488832323479,1290.779462983236,0.4981212458288236,0.4931774872460988,0.0002,0.000726235703865892,0.000402734144107264,-0.09362649871573581,-0.3407193680158755,-7.275957614183426e-11,6.511982064694166e-10,3.346940502524376e-10,-1.092181900474998e-14,3.719247132494274e-15,-7.16093850883226e-15,0,0
1041.6,1800,100.6835764774119,1000,285.0267745011197,1242557.415780707,0.04981115093232856,24.89253520957377,1391.463068688392,800,283.8940764594374,1113237.213130822,0.04931619525809868,24.64810682852058,1290.77949221098,0.4981115093232856,0.4931619525809868,0.0002,0.0007262359376878394,0.0004027343059096474,-0.0941130608578824,-0.3414957718431886,-8.36735125631094e-11,7.057678885757923e-10,6.111804395914078e-10,-1.139366379021567e-14,4.662936703425657e-15,-6.605826996519681e-15,0,0
1044,1800,100.6836164414099,1000,285.0267752505775,1242533.230584052,0.04981017728095171,24.89204864704574,1391.463137528885,800,283.8940767952963,1113202.217818727,0.0493146417912237,24.64733042452127,1290.779521087475,0.4981017728095171,0.493146417912237,0.0002,0.0007262361686997974,0.0004027344657656395,-0.09459962338590344,-0.3422721758424991,-1.455191522836685e-11,7.8580342233181e-10,9.968061931431293e-10,-1.212918654402984e-14,8.43769498715119e-15,-3.608224830031759e-15,0,0
1046.4,1800,100.6836559247265,1000,285.026775991024,1242509.044424425,0.04980920362876171,24.89156208413652,1391.463205541626,800,283.8940771271185,1113167.222079275,0.04931308832398921,24.646554020352,1290.779549616899,0.4980920362876171,0.4931308832398921,0.0002,0.0007262363969351936,0.000402734623698906,-0.09508618629513066,-0.3430485800117751,2.728484105318785e-11,7.894414011389017e-10,8.076312951743603e-10,-1.192101972691262e-14,5.773159728050814e-15,-6.106226635438361e-15,0,0
1048.8,1800,100.6836949332903,1000,285.0267767225675,1242484.85731348,0.04980822997576844,24.8910755208507,1391.463272736647,800,283.8940774549518,1113132.225917542,0.0493115348563995,24.64577761601478,1290.779577803357,0.4980822997576844,0.493115348563995,0.0002,0.0007262366224268534,0.0004027347797331613,-0.09557274958094908,-0.3438249843489913,4.729372449219227e-11,5.165929906070232e-10,5.529727786779404e-10,-9.159339953157541e-15,3.497202527569243e-15,-5.662137425588298e-15,0,0
1051.2,1800,100.6837334729087,1000,285.0267774453164,1242460.669262737,0.04980725632198159,24.89058895719284,1391.463339123811,800,283.894077778843,1113097.229338543,0.04930998138845878,24.64500121151162,1290.779605650903,0.4980725632198159,0.4930998138845878,0.0002,0.0007262368452072224,0.0004027349338916347,-0.09605931323880768,-0.3446013888521549,2.200977178290486e-10,6.220943760126829e-10,5.966285243630409e-10,-1.321165399303936e-14,-2.775557561562891e-16,-1.348920974919565e-14,0,0
1053.6,1800,100.6837715486367,1000,285.0267781593712,1242436.480283021,0.04980628266741036,24.89010239316724,1391.463404712424,800,283.8940780988418,1113062.232347506,0.0493084279201715,24.64422480684459,1290.779633163788,0.4980628266741036,0.493084279201715,0.0002,0.0007262370653103007,0.0004027350861945469,-0.09654587726441122,-0.3453777935191766,-2.728484105318785e-11,9.240466170012951e-10,8.949427865445614e-10,-1.432187701766452e-14,5.162537064506978e-15,-9.214851104388799e-15,0,0
1056,1800,100.6838091655188,1000,285.0267788648326,1242412.290385063,0.04980530901206373,24.88961582877813,1391.463469511669,800,283.8940784149963,1113027.234949583,0.04930687445154193,24.64344840201575,1290.77966034615,0.4980530901206373,0.4930687445154193,0.0002,0.0007262372827691997,0.0004027352366620753,-0.09703244165351421,-0.346154198348021,1.527951098978519e-10,8.330971468240023e-10,9.749783203005791e-10,-1.446065489574266e-14,6.272760089132134e-15,-8.215650382226158e-15,0,0
1058.4,1800,100.6838463298695,1000,285.0267795618093,1242388.099580542,0.04980433535595168,24.88912926403016,1391.463533531593,800,283.8940787273503,1112992.237149361,0.04930532098257391,24.64267199702691,1290.779687201723,0.4980433535595167,0.4930532098257391,0.0002,0.0007262374976137853,0.0004027353853194781,-0.09751900640148747,-0.3469306033368582,-2.000888343900442e-11,4.18367562815547e-10,1.527951098978519e-10,-8.465450562766819e-15,8.548717289613705e-15,5.551115123125783e-17,0,0
1060.8,1800,100.6838830471283,1000,285.0267802504036,1242363.907880379,0.0498033616990833,24.88864269892762,1391.46359678156,800,283.8940790359489,1112957.238951671,0.0493037675132716,24.64189559188,1290.779713734431,0.498033616990833,0.493037675132716,0.0002,0.0007262377098754496,0.0004027355321885133,-0.09800557150402511,-0.3477070084837734,3.637978807091713e-11,6.075424607843161e-10,4.001776687800884e-10,-1.312838726619248e-14,5.329070518200751e-15,-7.827072323607354e-15,0,0
1063.2,1800,100.6839193226876,1000,285.0267809307165,1242339.715295363,0.04980238804146778,24.88815613347481,1391.463659270845,800,283.8940793408375,1112922.240361292,0.04930221404363891,24.64111918657691,1290.779739948157,0.4980238804146778,0.4930221404363891,0.0002,0.0007262379195852591,0.0004027356772907505,-0.098492136956839,-0.3484834137868589,1.418811734765768e-10,7.60337570682168e-10,6.548361852765083e-10,-1.167121954637196e-14,3.885780586188048e-15,-7.771561172376096e-15,0,0
1065.6,1800,100.6839551618746,1000,285.0267816028472,1242315.521836159,0.04980141438311409,24.88766956767594,1391.463721008579,800,283.8940796420603,1112887.24138295,0.04930066057367989,24.64034278111953,1290.779765846704,0.4980141438311409,0.4930066057367989,0.0002,0.0007262381267736346,0.0004027358206474982,-0.09897870275571208,-0.3492598192442387,-5.820766091346741e-11,7.530616130679846e-10,6.83940015733242e-10,-8.368306048112117e-15,3.885780586188048e-16,-8.049116928532385e-15,0,0
1068,1800,100.6839905699262,1000,285.0267822668945,1242291.327513303,0.04980044072403116,24.88718300153517,1391.463782003806,800,283.8940799396615,1112852.242021319,0.04929910710339847,24.63956637550973,1290.77979143388,0.4980044072403116,0.4929910710339847,0.0002,0.0007262383314710404,0.0004027359622797048,-0.09946526889648055,-0.3500362248540441,-1.818989403545856e-11,6.548361852765083e-10,8.585629984736443e-10,-1.124100812432971e-14,4.385380947269368e-15,-6.772360450213455e-15,0,0
1070.4,1800,100.6840255521129,1000,285.0267829229557,1242267.132337213,0.04979946706422773,24.88669643505663,1391.463842265494,800,283.8940802336842,1112817.242281025,0.04929755363279849,24.63878996974932,1290.779816713381,0.4979946706422773,0.4929755363279849,0.0002,0.0007262385337070499,0.0004027361022084514,-0.09995183537501262,-0.350812630614449,-3.092281986027956e-11,9.786162991076708e-10,9.385985322296619e-10,-1.174060848541103e-14,3.33066907387547e-15,-8.43769498715119e-15,0,0
1072.8,1800,100.6840601134663,1000,285.0267835711269,1242242.936318185,0.0497984934037126,24.88620986824441,1391.463901802458,800,283.8940805241724,1112782.242166637,0.04929600016188385,24.63801356384014,1290.779841688992,0.497984934037126,0.4929600016188385,0.0002,0.0007262387335119364,0.0004027362404538653,-0.1004384021872333,-0.3515890365236274,8.549250196665525e-11,8.913048077374697e-10,7.34871719032526e-10,-1.068589661201713e-14,4.773959005888173e-15,-5.88418203051333e-15,0,0
