time,Q_total,dp_series,eva1.Qb_flow,eva1.T,eva1.U,eva1.level,eva1.m,eva1.p,eva2.Qb_flow,eva2.T,eva2.U,eva2.level,eva2.m,eva2.p,liquidFraction1,liquidFraction2,m_feed,m_out,m_series,massChange2,r_energy1,r_energy2,r_energyTotal,r_mass1,r_mass2,r_massTotal,r_seriesEnergy,r_seriesMass
628.8,2500,130.1359931996649,1400,285.5660905534254,1301951.010516578,0.0499326809775458,24.95171831596195,1441.784014647288,1100,284.1350856575161,1144627.449477672,0.04959775955843836,24.78823977975863,1311.648021447623,0.499326809775458,0.4959775955843836,0.0004,0.0008931841715809878,0.0005205439727986595,-0.2013628206051443,-7.130438461899757e-10,1.790795067790896e-09,8.36735125631094e-10,1.331573740159797e-14,-3.130828929442941e-14,-1.798561299892754e-14,0,0
631.2,2500,130.0121280664689,1400,285.56849894905,1302187.990316254,0.04993211748563733,24.95142962025514,1442.012272879578,1100,284.1391232638901,1145005.934088398,0.04959598211902583,24.78734142682901,1312.000144813109,0.4993211748563733,0.4959598211902583,0.0004,0.0008960011585048742,0.0005200485122658756,-0.2022611735347581,-5.675246939063072e-10,1.732587406877428e-09,1.149601303040981e-09,1.58414947826202e-14,-2.725597525454759e-14,-1.146305272925474e-14,0,0
633.6,2500,129.906657736105,1400,285.5709333222566,1302427.739876198,0.0499315563515508,24.95114202425748,1442.243025462369,1100,284.1429776582706,1145364.978062692,0.04959418835764494,24.78643536764065,1312.336367726264,0.4993155635155079,0.4959418835764494,0.0004,0.0008986909418101131,0.0005196266309444199,-0.2031672327231213,-3.055902197957039e-10,1.828084350563586e-09,1.491571310907602e-09,9.409140133698202e-15,-2.772782004001328e-14,-1.837419105754634e-14,0,0
636,2500,129.8182457820058,1400,285.5733896555437,1302669.829853149,0.04993099721118829,24.95085535785934,1442.475892541973,1100,284.1466599267969,1145705.757618225,0.04959237926086101,24.78552206831813,1312.657646759967,0.4993099721118829,0.4959237926086101,0.0004,0.0009012611740797347,0.000519272983128023,-0.2040805320456442,-4.147295840084553e-10,1.596163201611489e-09,1.389707904309034e-09,1.195571419643215e-14,-2.550737399076297e-14,-1.360023205165817e-14,0,0
638.4,2500,129.7456447134098,1400,285.575864224372,1302913.862221382,0.04993043972699294,24.95056946335801,1442.710521837155,1100,284.1501804375891,1146029.372793473,0.04959055575141751,24.78460196479628,1312.964877123745,0.4993043972699294,0.495905557514175,0.0004,0.0009037190169899604,0.000518982578853639,-0.2050006355674903,-4.220055416226387e-10,1.622538547962904e-09,9.385985322296619e-10,9.242606680004428e-15,-3.116951141635127e-14,-2.192690473634684e-14,0,0
640.8,2500,129.6876901666965,1400,285.5783535775124,1303159.468171145,0.04992988358616794,24.95028419462517,1442.946586790873,1100,284.1535488878937,1146336.852448121,0.04958871869241709,24.78367546480213,1313.258896624177,0.4992988358616794,0.4958871869241709,0.0004,0.0009060711729934137,0.000518750760666786,-0.205927135561641,-6.621121428906918e-10,1.566149876452982e-09,8.731149137020111e-10,1.094957458036561e-14,-3.064215547965432e-14,-1.978972541394342e-14,0,0
643.2,2500,129.6432954725419,1400,285.5808545186914,1303406.306146444,0.04992932849901398,24.94999941632949,1443.183784844785,1100,284.1567743481215,1146629.15893404,0.049586868891228,24.78274294970612,1313.540489372243,0.4992932849901398,0.49586868891228,0.0004,0.0009083239149779456,0.0005185731818901677,-0.2068596506576519,-6.184563972055912e-10,1.859916665125638e-09,1.215084921568632e-09,1.029037965949442e-14,-3.300137940698278e-14,-2.278732758043134e-14,0,0
645.6,2500,129.611446630719,1400,285.5833640896398,1303654.060032362,0.04992877419739328,24.94971500321857,1443.421835846107,1100,284.1598653025433,1146907.192412605,0.04958500710309539,24.78180477623326,1313.810389215388,0.4992877419739328,0.4958500710309539,0.0004,0.0009104831137231048,0.000518445786522876,-0.207797824130509,-6.83940015733242e-10,1.818079908844084e-09,1.098669599741697e-09,1.013772399360846e-14,-3.055888875280743e-14,-2.045585922871851e-14,0,0
648,2500,129.5911975936683,1400,285.5858795542082,1303902.437456833,0.04992822043329069,24.94943083944615,1443.660480555107,1100,284.1628296874389,1147171.794901535,0.04958313403452746,24.78086127806699,1314.069282961439,0.4992822043329069,0.4958313403452745,0.0004,0.0009125542636915088,0.0005183647903746733,-0.2087413222967847,-6.111804395914078e-10,1.581611286383122e-09,9.313225746154785e-10,1.233041446724314e-14,-2.892130979148533e-14,-1.668110094499298e-14,0,0
650.4,2500,129.5816658301478,1400,285.5883983834487,1304151.168195688,0.04992766697746227,24.94914681794023,1443.899479243696,1100,284.1656749269376,1147423.754077362,0.04958125034647752,24.77991276735616,1314.317813413548,0.4992766697746227,0.4958125034647752,0.0004,0.0009145425073083843,0.0005183266633205912,-0.2096898330076087,-8.221832104027271e-10,1.547959982417524e-09,4.729372449219227e-10,1.514760539222948e-14,-3.166911177743259e-14,-1.659783421814609e-14,0,0
652.8,2500,129.5820281663507,1400,285.5909182416509,1304400.00267985,0.04992711361817046,24.9488628398117,1444.138610383756,1100,284.1684079665803,1147663.806836088,0.0495793566573247,24.77895953612627,1314.556582217406,0.4992711361817046,0.495793566573247,0.0004,0.0009164526577392444,0.0005183281126654028,-0.2106430642375017,-5.602487362921238e-10,1.376974978484213e-09,5.529727786779404e-10,1.578598363138894e-14,-3.133604487004504e-14,-1.559863349598345e-14,0,0
655.2,2500,129.5915169161913,1400,285.593436973367,1304648.710607998,0.04992656016000867,24.9485788138047,1444.377669428414,1100,284.1710353045214,1147892.642603989,0.04957745354564569,24.77800185759149,1314.786152512223,0.4992656016000867,0.4957745354564569,0.0004,0.0009182892200977821,0.0005183660676647651,-0.2116007427722764,-6.984919309616089e-10,1.554326445329934e-09,8.36735125631094e-10,1.461331056162862e-14,-3.219646771412954e-14,-1.762479051592436e-14,0,0
657.6,2500,129.6094162513239,1400,285.5959525912543,1304897.079647089,0.04992600642280038,24.94829465578183,1444.616467670591,1100,284.1735630207736,1148110.906440343,0.04957554155281291,24.77703998738439,1315.007051419267,0.4992600642280038,0.4957554155281291,0.0004,0.0009200564113541386,0.0005184376650052955,-0.2125626129793794,-5.311449058353901e-10,1.693479134701192e-09,1.135049387812614e-09,1.567496132892643e-14,-3.538835890992686e-14,-1.981748098955904e-14,0,0
660,2500,129.6350588020237,1400,285.5984632647098,1305144.914217155,0.04992545224056932,24.94801028824272,1444.85483117544,1100,284.1759968045658,1148319.201940352,0.04957362118542576,24.77607416470634,1315.219772373416,0.4992545224056931,0.4957362118542576,0.0004,0.0009217581789873274,0.0005185402352080946,-0.2135284356574338,-9.749783203005791e-10,1.651642378419638e-09,8.949427865445614e-10,1.157407503171726e-14,-3.280709037767338e-14,-2.126077092157175e-14,0,0
662.4,2500,129.6678224707318,1400,285.600967309226,1305392.03435359,0.0499248974605758,24.9477256398733,1445.092599780888,1100,284.1783419799689,1148518.093954365,0.04957169291758837,24.77510461340514,1315.424777310157,0.499248974605758,0.4957169291758837,0.0004,0.000923398218481252,0.0005186712898829273,-0.2144979869586301,-6.111804395914078e-10,1.51885615196079e-09,6.402842700481415e-10,8.229528170033973e-15,-2.992051051364797e-14,-2.176037128265307e-14,0,0
664.8,2500,129.7071274637944,1400,285.6034631764888,1305638.274648579,0.04992434194241955,24.94744064512646,1445.329626167709,1100,284.1806035297523,1148708.111119345,0.04956975719303027,24.77413154297828,1315.622498703915,0.4992434194241955,0.4956975719303027,0.0004,0.0009249799896313197,0.0005188285098551778,-0.2154710573854892,-8.512870408594608e-10,1.860826159827411e-09,7.421476766467094e-10,1.396799342856525e-14,-3.239075674343894e-14,-1.854072451124011e-14,0,0
667.2,2500,129.7524335090402,1400,285.6059494451076,1305883.48326006,0.04992378555720031,24.94715524382937,1445.565774988949,1100,284.1827861177311,1148889.748230137,0.04956781442709352,24.77315514951264,1315.813341479909,0.499237855572003,0.4956781442709352,0.0004,0.0009265067318392684,0.0005190097340361608,-0.2164474508511276,-7.057678885757923e-10,1.646185410209e-09,1.149601303040981e-09,1.156713613781335e-14,-3.125277814319816e-14,-1.98729921407903e-14,0,0
669.6,2500,129.8032372538064,1400,285.6084248119556,1306127.520986059,0.04992322818673335,24.94686938081684,1445.800922056565,1100,284.1848941096494,1149063.468455558,0.0495658650085896,24.77217561656271,1315.997684802758,0.4992322818673335,0.495658650085896,0.0004,0.0009279814784220652,0.0005192129490152256,-0.2174269838010581,-7.8580342233181e-10,1.722582965157926e-09,9.022187441587448e-10,1.14214193658313e-14,-2.586819647376615e-14,-1.465494392505207e-14,0,0
672,2500,129.8590698265773,1400,285.6108880840623,1306370.260398245,0.04992266972281545,24.94658300558799,1446.034953579982,1100,284.1869315927386,1149229.705413879,0.04956390930153884,24.77119311597307,1316.175883753405,0.4992266972281545,0.4956390930153884,0.0004,0.0009294070700272386,0.0005194362793063092,-0.2184094843907012,-4.656612873077393e-10,1.573425834067166e-09,1.08411768451333e-09,1.548067229961703e-14,-2.728373083016322e-14,-1.193489751472043e-14,0,0
674.4,2500,129.9194945655252,1400,285.6133381710733,1306611.585035658,0.04992211006654166,24.94629607198688,1446.267765457662,1100,284.1889023939297,1149388.865105436,0.04956194764679051,24.77020780864428,1316.348270892137,0.4992211006654166,0.4956194764679051,0.0004,0.0009307861671370974,0.0005196779782621006,-0.2193947917194912,-5.238689482212067e-10,1.511580194346607e-09,1.193257048726082e-09,8.791578576250458e-15,-2.930988785010413e-14,-2.076117056049043e-14,0,0
676.8,2500,129.9841048902672,1400,285.61577407819,1306851.388650196,0.04992154912766613,24.9460085379036,1446.499262613751,1100,284.1908100969052,1149541.327722254,0.04955998036353959,24.76921984525,1316.515157723484,0.4992154912766613,0.4955998036353959,0.0004,0.0009321212617878681,0.0005199364195610688,-0.2203827551137714,-4.365574568510056e-10,1.54068402480334e-09,1.076841726899147e-09,9.478529072737274e-15,-3.103073353827313e-14,-2.181588243388433e-14,0,0
679.2,2500,130.0525223129296,1400,285.6181948995812,1307089.574502176,0.04992098682400507,24.94572036499516,1446.729358379052,1100,284.1926580580329,1149687.449338715,0.04955800775074438,24.76822936690696,1316.676836066122,0.4992098682400507,0.4955800775074438,0.0004,0.0009334146885289774,0.0005202100892517182,-0.2213732334568128,-5.456968210637569e-10,1.778971636667848e-09,1.433363649994135e-09,1.09426356864617e-14,-3.15858450505857e-14,-2.081668171172169e-14,0,0
681.6,2500,130.1243945747549,1400,285.6205998122136,1307326.054701227,0.04992042308087837,24.94543151842439,1446.957973911176,1100,284.1944494212807,1149827.563494466,0.04955603008845367,24.76723650580224,1316.833579336421,0.4992042308087837,0.4955603008845367,0.0004,0.0009346686346913703,0.0005204975782990195,-0.2223660945615329,-8.294591680169106e-10,1.491571310907602e-09,6.402842700481415e-10,1.212224765012593e-14,-2.359223927328458e-14,-1.17128529097954e-14,0,0
684,2500,130.1993939107474,1400,285.6229880701189,1307560.749593011,0.04991985783058985,24.94514196661698,1447.185037655475,1100,284.1961871321069,1149961.982668396,0.04955404763904257,24.76624138577733,1316.985643744727,0.4991985783058985,0.4955404763904257,0.0004,0.0009358851499578195,0.0005207975756429896,-0.2233612145864363,-7.566995918750763e-10,1.633452484384179e-09,8.658389560878277e-10,1.013078509970455e-14,-3.058664432842306e-14,-2.070565940925917e-14,0,0
686.4,2500,130.2772154243737,1400,285.6253589990224,1307793.587185545,0.04991929101194123,24.94485168103425,1447.410484840211,1100,284.1978739504623,1150090.99965842,0.04955206064836986,24.76524412287501,1317.133269415838,0.4991929101194123,0.4955206064836986,0.0004,0.0009370661553267,0.0005211088616974948,-0.2243584774887566,-7.057678885757923e-10,1.84809323400259e-09,1.120497472584248e-09,1.083855227790309e-14,-2.503552920529728e-14,-1.448841047135829e-14,0,0
688.8,2500,130.3575755687457,1400,285.6277119913354,1308024.502613724,0.04991872256977831,24.94456063596094,1447.634257005501,1100,284.1995124629379,1150214.888870426,0.04955006934685867,24.76424482584999,1317.276681436755,0.4991872256977831,0.4955006934685867,0.0004,0.0009382134514940389,0.0005214303022749827,-0.2253577745137854,-1.08411768451333e-09,1.591615728102624e-09,4.802132025361061e-10,1.119937476090627e-14,-2.475797344914099e-14,-1.38222766565832e-14,0,0
691.2,2500,130.4402107249591,1400,285.6300465014707,1308253.437638531,0.04991815245456652,24.94426880830686,1447.856301562635,1100,284.2011050941328,1150333.907524693,0.0495480739505087,24.76324359664704,1317.416090837675,0.4991815245456652,0.495480739505087,0.0004,0.0009393287267014038,0.0005217608428998364,-0.226359003716734,-1.076841726899147e-09,1.478838385082781e-09,6.184563972055912e-10,1.491862189340054e-14,-2.3037127760972e-14,-8.382183835919932e-15,0,0
693.6,2500,130.5248758775301,1400,285.6323620414818,1308480.340181137,0.04991758062199626,24.9439761774223,1448.076571383832,1100,284.2026541172401,1150448.29677929,0.04954607466183827,24.76224053084616,1317.551695506302,0.4991758062199625,0.4954607466183827,0.0004,0.0009404135640504137,0.0005220995035101205,-0.2273620695176071,-1.185981091111898e-09,1.553416950628161e-09,5.893525667488575e-10,1.262878690511116e-14,-2.517430708337542e-14,-1.282307593442056e-14,0,0
696,2500,130.6113433748037,1400,285.634658176988,1308705.163887251,0.04991700703261359,24.94368272492549,1448.295024418695,1100,284.204161663956,1150558.28278145,0.04954407167076636,24.76123571807921,1317.683681043892,0.4991700703261359,0.4954407167076636,0.0004,0.0009414694483511321,0.0005224453734992148,-0.2283668822845577,-1.149601303040981e-09,1.480657374486327e-09,5.311449058353901e-10,1.496719415072789e-14,-2.692290834716005e-14,-1.226796442210798e-14,0,0
698.4,2500,130.6994017706606,1400,285.6369345233708,1308927.867720574,0.04991643165147557,24.94338843454146,1448.511623336166,1100,284.2056297337349,1150664.077649698,0.04954206515543656,24.76022924241905,1317.812221565506,0.4991643165147557,0.4954206515543655,0.0004,0.0009424977725240441,0.0005227976070826426,-0.2293733579447235,-1.142325345426798e-09,1.447915565222502e-09,2.837623469531536e-10,1.2191636589165e-14,-2.883804306463844e-14,-1.693090112553364e-14,0,0
700.8,2500,130.7888547405546,1400,285.6391907422194,1309148.415582757,0.04991585444782849,24.94309329195156,1448.72633518969,1100,284.2070602024503,1150765.880392829,0.04954005528298799,24.75922118274371,1317.937480449135,0.4991585444782848,0.4954005528298799,0.0004,0.0009434998435930793,0.0005231554189622184,-0.2303814176200625,-1.06228981167078e-09,1.438820618204772e-09,1.236912794411182e-10,1.172673069760322e-14,-2.853273173286652e-14,-1.709743457922741e-14,0,0
703.2,2500,130.8795200791833,1400,285.6414265380444,1309366.775962442,0.04991527539481005,24.94279728465437,1448.939131107785,1100,284.2084548304013,1150863.877759637,0.04953804221026823,24.75821161307312,1318.059611028601,0.4991527539481004,0.4953804221026823,0.0004,0.0009444768882288117,0.0005235180803167331,-0.2313909872906521,-1.258740667253733e-09,1.24236976262182e-09,-2.837623469531536e-10,1.427330476033717e-14,-3.072542220650121e-14,-1.681987882307112e-14,0,0
705.6,2500,130.9712287691036,1400,285.6436416552326,1309582.921609465,0.04991469446917342,24.94250040183667,1449.149986007142,1100,284.2098152697578,1150958.245028683,0.04953602608449603,24.75720060288205,1318.178757238038,0.4991469446917342,0.4953602608449602,0.0004,0.0009454300579043046,0.0005238849150764145,-0.2324019974817162,-1.200533006340265e-09,1.271473593078554e-09,5.820766091346741e-11,9.298117831235686e-15,-2.46747067222941e-14,-1.570965579844597e-14,0,0
708,2500,131.0638240395349,1400,285.6458358749696,1309796.829206118,0.04991411165100859,24.9422026342432,1449.358878302247,1100,284.2111430720686,1151049.146805068,0.04953400704392987,24.75618821741583,1318.295054262712,0.4991411165100859,0.4953400704392987,0.0004,0.0009463604341016944,0.0005242552961581395,-0.2334143829479451,-1.127773430198431e-09,1.320586306974292e-09,1.673470251262188e-10,1.253858128436036e-14,-3.064215547965432e-14,-1.854072451124011e-14,0,0
710.4,2500,131.1571605554727,1400,285.6480090125934,1310008.479084264,0.04991352692350249,24.94190397406456,1449.565789656091,1100,284.2124396947415,1151136.737707938,0.04953198521844484,24.75517451796277,1318.408629100618,0.4991352692350249,0.4953198521844484,0.0004,0.0009472690328049448,0.0005246286422218909,-0.2344280824009992,-1.2732925824821e-09,1.418811734765768e-09,-1.164153218269348e-10,1.103284130721249e-14,-3.008704396734174e-14,-1.937339177970898e-14,0,0
712.8,2500,131.2511037328231,1400,285.6501609153632,1310217.854986864,0.04991294027273691,24.94160441484278,1449.770704769758,1100,284.2137065065256,1151221.162952163,0.04952996073002082,24.75415956208469,1318.519601036935,0.4991294027273691,0.4952996073002082,0.0004,0.0009481568082954764,0.0005250044149312925,-0.2354430382790831,-1.113221514970064e-09,1.122316461987793e-09,2.110027708113194e-10,8.881784197001252e-15,-2.797762022055394e-14,-1.942890293094024e-14,0,0
715.2,2500,131.3455289137739,1400,285.6522914597733,1310424.943780819,0.04991235168744504,24.94130395135755,1449.97361112882,1100,284.2149447940841,1151302.559045928,0.04952793369332781,24.75314340389327,1318.628082215046,0.4991235168744504,0.4952793369332781,0.0004,0.0009490246577203688,0.0005253821156550957,-0.2364591964704985,-1.360604073852301e-09,1.462467480450869e-09,-1.600710675120354e-10,1.316308173571201e-14,-2.911559882079473e-14,-1.626476731075854e-14,0,0
717.6,2500,131.4403207394716,1400,285.6544005495158,1310629.735239223,0.04991176115882691,24.94100257953995,1450.174498811077,1100,284.2161557670148,1151381.054322955,0.04952590421617273,24.75212609426103,1318.734178071605,0.4991176115882691,0.4952590421617273,0.0004,0.000949873424572841,0.0005257612829578865,-0.2374765061027446,-1.396983861923218e-09,1.637090463191271e-09,2.110027708113194e-10,1.423861029081763e-14,-3.061439990403869e-14,-1.670885652060861e-14,0,0
720,2500,131.5353725488312,1400,285.6564881135274,1310832.221832851,0.04991116868037256,24.94070029638985,1450.373360302304,1100,284.2173405626541,1151456.769452622,0.04952387239992739,24.75110768102337,1318.837987753473,0.4991116868037255,0.4952387239992739,0.0004,0.0009507039020277861,0.0005261414901953248,-0.2384949193403969,-1.353328116238117e-09,1.560692908242345e-09,4.220055416226387e-10,1.563332796550299e-14,-3.161360062620133e-14,-1.637578961322106e-14,0,0
722.4,2500,131.6305857653979,1400,285.6585541040057,1311032.398517603,0.04991057424768187,24.94039709989171,1450.570190308596,1100,284.2185002509766,1151529.817959643,0.04952183833996487,24.75008820918459,1318.939604543198,0.4991057424768187,0.4952183833996487,0.0004,0.0009515168363455813,0.0005265223430615915,-0.2395143911791813,-1.477019395679235e-09,1.567968865856528e-09,-1.746229827404022e-10,1.517536096784511e-14,-3.130828929442941e-14,-1.648681191568357e-14,0,0
724.8,2500,131.7258693458912,1400,285.6605984946203,1311230.262543933,0.04990997785830295,24.94009298893908,1450.764985587555,1100,284.2196358390015,1151600.30669136,0.04951980212605151,24.74906772110295,1319.039116241664,0.4990997785830295,0.4951980212605151,0.0004,0.0009523129299333104,0.0005269034773835647,-0.2405348792608173,-1.156877260655165e-09,1.386069925501943e-09,4.220055416226387e-10,1.076916333886402e-14,-3.202993426043577e-14,-2.170486013142181e-14,0,0
727.2,2500,131.8211392625217,1400,285.6626212788435,1311425.813278007,0.04990937951158059,24.93978796326376,1450.957744790249,1100,284.2207482749315,1151668.336256987,0.04951776384271574,24.74804625666481,1319.136605527727,0.4990937951158059,0.4951776384271573,0.0004,0.0009530928442218191,0.0005272845570500867,-0.2415563436989601,-1.491571310907602e-09,1.364242052659392e-09,-1.600710675120354e-10,1.813132977090959e-14,-3.128053371881379e-14,-1.354472090042691e-14,0,0
729.6,2500,131.9163180545572,1400,285.6646224685048,1311619.052047283,0.04990877920852516,24.93948202337461,1451.148468324693,1100,284.2218384517436,1151734.001408544,0.04951572356956784,24.7470238534355,1319.232150270136,0.4990877920852516,0.4951572356956784,0.0004,0.0009538572021610889,0.0005276652722182288,-0.2425787469282739,-8.949427865445614e-10,1.324224285781384e-09,1.746229827404022e-10,1.095651347426951e-14,-3.491651412446117e-14,-2.436939539052219e-14,0,0
732,2500,132.0113343701285,1400,285.6666020923142,1311809.981982844,0.04990817695167905,24.93917517049513,1451.33715821601,1100,284.2229072108526,1151797.391429476,0.0495136813816261,24.74600054681335,1319.325823845882,0.4990817695167905,0.495136813816261,0.0004,0.0009546065907670545,0.0005280453374805138,-0.2436020535504184,-1.462467480450869e-09,1.158696250058711e-09,-3.492459654808044e-10,1.592476150946709e-14,-3.261280134836397e-14,-1.709743457922741e-14,0,0
734.4,2500,132.1061225160684,1400,285.6685601944155,1311998.60786463,0.04990757274498532,24.93886740650207,1451.52381796957,1100,284.2239553457105,1151858.590516418,0.04951163734963732,24.74497637018095,1319.417695453501,0.4990757274498532,0.4951163734963732,0.0004,0.0009553415636280097,0.0005284244900642733,-0.244626230182817,-1.382431946694851e-09,1.509761204943061e-09,1.164153218269348e-10,9.603429163007604e-15,-3.516631430500183e-14,-2.592370762499741e-14,0,0
736.8,2500,132.2006221266727,1400,285.6704968333274,1312184.936008279,0.04990696659369186,24.93855873388072,1451.708452470606,1100,284.2249836044669,1151917.678061441,0.04950959154031367,24.74395135501699,1319.507830343933,0.4990696659369186,0.4950959154031366,0.0004,0.0009560626427514634,0.0005288024885066907,-0.2456512453467781,-1.353328116238117e-09,1.627995516173542e-09,2.619344741106033e-10,1.233041446724314e-14,-3.422262473407045e-14,-2.225997164373439e-14,0,0
739.2,2500,132.2947777754607,1400,285.6724120806992,1312368.974132203,0.04990635850423848,24.93824915567213,1451.891067866437,1100,284.225992693075,1151974.728981519,0.04950754401660945,24.74292553102679,1319.596290090976,0.4990635850423848,0.4950754401660945,0.0004,0.0009567703207278063,0.0005291791111018429,-0.2466770693369824,-1.091393642127514e-09,1.407897798344493e-09,4.94765117764473e-10,1.408595462493167e-14,-3.622102617839573e-14,-2.253752739989068e-14,0,0
741.6,2500,132.388538615093,1400,285.6743060201607,1312550.731234536,0.04990574848415268,24.93793867542444,1452.071671457326,1100,284.2269832781752,1152029.814024423,0.04950549483797773,24.74189892626352,1319.683132842233,0.4990574848415268,0.4950549483797773,0.0004,0.0009574650627378614,0.000529554154460372,-0.2477036741002507,-1.236912794411182e-09,1.49702827911824e-09,2.328306436538696e-10,1.177530295493057e-14,-3.760880495917718e-14,-2.625677453238495e-14,0,0
744,2500,132.4818580949006,1400,285.6761787464232,1312730.217497273,0.04990513654196831,24.9376272971549,1452.250271611395,1100,284.2279559893663,1152083.000009502,0.04950344406057253,24.74087156722362,1319.768413516495,0.499051365419683,0.4950344406057253,0.0004,0.0009581473081319581,0.0005299274323796025,-0.248731033140146,-1.455191522836685e-09,1.54977897182107e-09,2.91038304567337e-10,8.146261443187086e-15,-3.197442310920451e-14,-2.431388423929093e-14,0,0
746.4,2500,132.5746936567812,1400,285.6780303643148,1312907.444182884,0.04990452268713781,24.93731502530888,1452.426877672901,1100,284.228911421643,1152134.350086473,0.04950139173746611,24.73984347894932,1319.85218401612,0.4990452268713781,0.4950139173746611,0.0004,0.0009588174721289615,0.0005302987746271246,-0.2497591214144528,-1.498847268521786e-09,1.282387529499829e-09,-2.328306436538696e-10,9.63812363252714e-15,-3.352873534367973e-14,-2.431388423929093e-14,0,0
748.8,2500,132.6670064436616,1400,285.6798609878526,1313082.423535446,0.04990390692994845,24.93700186472074,1452.601499874257,1100,284.2298501377361,1152183.923983349,0.04949933791885717,24.73881468512688,1319.934493430595,0.4990390692994845,0.4949933791885717,0.0004,0.0009594759474447637,0.0005306680257746466,-0.250787915236895,-1.586158759891987e-09,1.868102117441595e-09,4.802132025361061e-10,1.134509153288832e-14,-3.069766663088558e-14,-1.981748098955904e-14,0,0
751.2,2500,132.7587610563139,1400,285.6816707394777,1313255.168698641,0.04990328928145262,24.93668782058131,1452.774149263365,1100,284.2307726700687,1152231.778214013,0.049497282652245,24.73778520816883,1320.015388207051,0.4990328928145262,0.49497282652245,0.0004,0.0009601231056564065,0.0005310350442252556,-0.2518173921949369,-1.127773430198431e-09,1.684384187683463e-09,5.384208634495735e-10,7.41073868937292e-15,-3.691491556878645e-14,-2.997602166487923e-14,0,0
753.6,2500,132.8499253186826,1400,285.6834597493147,1313425.69363669,0.04990266975340091,24.93637289840661,1452.944837633238,1100,284.2316795226458,1152277.96627865,0.04949522598259794,24.73675506929346,1320.094912314556,0.4990266975340091,0.4949522598259793,0.0004,0.0009607592985164464,0.0005313997012747305,-0.2528475310703122,-1.185981091111898e-09,1.744410838000476e-09,5.529727786779404e-10,1.117855807919454e-14,-3.713696017371149e-14,-2.636779683484747e-14,0,0
756,2500,132.940470044201,1400,285.6852281544357,1313594.013055835,0.04990204835817528,24.9360571040067,1453.113577452018,1100,284.2325711729308,1152322.538862909,0.04949316795252044,24.73572428860362,1320.173107407817,0.4990204835817528,0.4949316795252044,0.0004,0.0009613848592625327,0.0005317618801768039,-0.253878311760154,-1.251464709639549e-09,1.635271473787725e-09,3.637978807091713e-10,7.341349750333848e-15,-3.247402347028583e-14,-2.55351295663786e-14,0,0
758.4,2500,133.0303688202607,1400,285.6869760981864,1313760.142332114,0.04990142510872801,24.93574044345713,1453.28038179887,1100,284.2334480735848,1152365.544021925,0.04949110860240765,24.7346928851597,1320.250012978609,0.49901425108728,0.4949110860240765,0.0004,0.0009620001038288737,0.0005321214752810428,-0.2549097152040716,-1.185981091111898e-09,1.502485247328877e-09,5.093170329928398e-10,9.180156634869263e-15,-3.280709037767338e-14,-2.414735078559715e-14,0,0
760.8,2500,133.1195978331127,1400,285.6887037296408,1313924.097453122,0.04990080001853209,24.93542292307579,1453.445264311979,1100,284.2343106538809,1152407.027330766,0.04948904797057169,24.73366087703926,1320.325666478866,0.4990080001853209,0.4948904797057169,0.0004,0.0009626053318309277,0.0005324783913324509,-0.2559417233245149,-1.491571310907602e-09,2.128217602148652e-09,6.257323548197746e-10,3.58046925441613e-15,-3.341771304121721e-14,-3.030908857226677e-14,0,0
763.2,2500,133.2081356758438,1400,285.6904112030018,1314085.894954099,0.04990017310152715,24.93510454939767,1453.608239131619,1100,284.2351593212528,1152447.032048451,0.04948698609337945,24.73262828140197,1320.400103455775,0.4990017310152715,0.4948698609337944,0.0004,0.0009632008276462038,0.0005328325427033751,-0.2569743189618023,-1.578882802277803e-09,2.009983290918171e-09,4.074536263942719e-10,9.409140133698202e-15,-3.275157922644212e-14,-2.381428387820961e-14,0,0
765.6,2500,133.2959631663552,1400,285.6920986770373,1314245.551857436,0.04989954437206789,24.93478532915084,1453.769320846256,1100,284.2359944627643,1152485.599273768,0.04948492300538341,24.73159511455139,1320.473357679901,0.4989954437206788,0.4948492300538341,0.0004,0.0009637868614392082,0.000533183852665421,-0.2580074858123815,-1.229636836796999e-09,1.411535777151585e-09,1.746229827404022e-10,8.777700788442644e-15,-3.314015728506092e-14,-2.475797344914099e-14,0,0
768,2500,133.3830632098068,1400,285.6937663146567,1314403.085627661,0.04989891384488613,24.93446526923864,1453.928524452251,1100,284.2368164462283,1152522.768063854,0.04948285873942112,24.73056139198194,1320.545461242444,0.4989891384488613,0.4948285873942112,0.0004,0.0009643636899395533,0.0005335322528392271,-0.2590412083818343,-1.455191522836685e-09,1.846274244599044e-09,5.966285243630409e-10,6.286637876939949e-15,-2.964295475749168e-14,-2.370326157574709e-14,0,0
770.4,2500,133.469420642796,1400,285.6954142824326,1314558.51412007,0.04989828153504702,24.93414437671933,1454.085865308113,1100,284.2376256214653,1152558.575568007,0.04948079332672767,24.7295271284319,1320.616444665317,0.4989828153504701,0.4948079332672767,0.0004,0.000964931557322534,0.0005338776825711838,-0.2600754719318736,-1.353328116238117e-09,1.817170414142311e-09,6.984919309616089e-10,7.556455461354972e-15,-3.042011087472929e-14,-2.331468351712829e-14,0,0
